fid,Named,Longitude,Latitude
1,Yes,-122.132787,37.142868
1,Yes,-122.132781,37.142877
1,Yes,-122.132761,37.142904
1,Yes,-122.132755,37.142914
1,Yes,-122.132752,37.142918
1,Yes,-122.132749,37.142923
1,Yes,-122.132746,37.142928
1,Yes,-122.132744,37.142933
1,Yes,-122.132742,37.142938
1,Yes,-122.132740,37.142943
1,Yes,-122.132736,37.142953
1,Yes,-122.132731,37.142969
1,Yes,-122.132709,37.143038
1,Yes,-122.132679,37.143133
1,Yes,-122.132672,37.143154
1,Yes,-122.132669,37.143164
1,Yes,-122.132666,37.143175
1,Yes,-122.132662,37.143190
1,Yes,-122.132658,37.143211
1,Yes,-122.132654,37.143227
1,Yes,-122.132652,37.143237
1,Yes,-122.132651,37.143242
1,Yes,-122.132650,37.143247
1,Yes,-122.132650,37.143252
1,Yes,-122.132649,37.143258
1,Yes,-122.132632,37.143294
1,Yes,-122.132624,37.143357
1,Yes,-122.132618,37.143416
1,Yes,-122.132620,37.143461
1,Yes,-122.132628,37.143513
1,Yes,-122.132623,37.143575
1,Yes,-122.132592,37.143770
1,Yes,-122.132564,37.143903
1,Yes,-122.132562,37.143914
1,Yes,-122.132560,37.143925
1,Yes,-122.132558,37.143930
1,Yes,-122.132557,37.143935
1,Yes,-122.132555,37.143940
1,Yes,-122.132553,37.143945
1,Yes,-122.132550,37.143950
1,Yes,-122.132548,37.143955
1,Yes,-122.132545,37.143959
1,Yes,-122.132542,37.143963
1,Yes,-122.132529,37.143980
1,Yes,-122.132526,37.143984
1,Yes,-122.132523,37.143988
1,Yes,-122.132520,37.143993
1,Yes,-122.132518,37.143997
1,Yes,-122.132517,37.144002
1,Yes,-122.132515,37.144007
1,Yes,-122.132515,37.144013
1,Yes,-122.132514,37.144018
1,Yes,-122.132514,37.144023
1,Yes,-122.132514,37.144029
1,Yes,-122.132514,37.144037
1,Yes,-122.132514,37.144037
1,Yes,-122.132514,37.144040
1,Yes,-122.132516,37.144117
1,Yes,-122.132497,37.144256
1,Yes,-122.132498,37.144272
1,Yes,-122.132499,37.144283
1,Yes,-122.132500,37.144294
1,Yes,-122.132502,37.144304
1,Yes,-122.132504,37.144320
1,Yes,-122.132545,37.144409
1,Yes,-122.132548,37.144424
1,Yes,-122.132551,37.144435
1,Yes,-122.132552,37.144440
1,Yes,-122.132554,37.144445
1,Yes,-122.132556,37.144450
1,Yes,-122.132560,37.144460
1,Yes,-122.132566,37.144475
1,Yes,-122.132579,37.144505
1,Yes,-122.132586,37.144520
1,Yes,-122.132590,37.144530
1,Yes,-122.132593,37.144535
1,Yes,-122.132595,37.144540
1,Yes,-122.132598,37.144545
1,Yes,-122.132601,37.144549
1,Yes,-122.132604,37.144554
1,Yes,-122.132608,37.144558
1,Yes,-122.132612,37.144562
1,Yes,-122.132616,37.144566
1,Yes,-122.132621,37.144570
1,Yes,-122.132625,37.144574
1,Yes,-122.132640,37.144585
1,Yes,-122.132698,37.144630
1,Yes,-122.132775,37.144689
1,Yes,-122.132784,37.144697
1,Yes,-122.132794,37.144704
1,Yes,-122.132804,37.144711
1,Yes,-122.132809,37.144714
1,Yes,-122.132819,37.144721
1,Yes,-122.132830,37.144727
1,Yes,-122.132845,37.144737
1,Yes,-122.132856,37.144743
1,Yes,-122.132867,37.144749
1,Yes,-122.132872,37.144752
1,Yes,-122.132884,37.144757
1,Yes,-122.132896,37.144763
1,Yes,-122.133095,37.144855
1,Yes,-122.133118,37.144866
1,Yes,-122.133136,37.144874
1,Yes,-122.133154,37.144882
1,Yes,-122.133243,37.144920
1,Yes,-122.133272,37.144932
1,Yes,-122.133323,37.144955
1,Yes,-122.133334,37.144960
1,Yes,-122.133346,37.144965
1,Yes,-122.133351,37.144968
1,Yes,-122.133363,37.144974
1,Yes,-122.133379,37.144983
1,Yes,-122.133507,37.145053
1,Yes,-122.133524,37.145062
1,Yes,-122.133535,37.145069
1,Yes,-122.133540,37.145072
1,Yes,-122.133545,37.145075
1,Yes,-122.133550,37.145079
1,Yes,-122.133561,37.145086
1,Yes,-122.133575,37.145097
1,Yes,-122.133654,37.145158
1,Yes,-122.133713,37.145203
1,Yes,-122.133742,37.145226
1,Yes,-122.133787,37.145260
1,Yes,-122.133796,37.145268
1,Yes,-122.133801,37.145272
1,Yes,-122.133806,37.145275
1,Yes,-122.133810,37.145279
1,Yes,-122.133814,37.145284
1,Yes,-122.133817,37.145288
1,Yes,-122.133820,37.145292
1,Yes,-122.133822,37.145297
1,Yes,-122.133824,37.145301
1,Yes,-122.133825,37.145306
1,Yes,-122.133825,37.145311
1,Yes,-122.133826,37.145316
1,Yes,-122.133826,37.145321
1,Yes,-122.133827,37.145342
1,Yes,-122.133827,37.145347
1,Yes,-122.133827,37.145352
1,Yes,-122.133828,37.145357
1,Yes,-122.133829,37.145362
1,Yes,-122.133830,37.145367
1,Yes,-122.133832,37.145372
1,Yes,-122.133835,37.145376
1,Yes,-122.133837,37.145381
1,Yes,-122.133840,37.145386
1,Yes,-122.133843,37.145391
1,Yes,-122.133846,37.145395
1,Yes,-122.133853,37.145404
1,Yes,-122.133859,37.145413
1,Yes,-122.133863,37.145418
1,Yes,-122.133867,37.145422
1,Yes,-122.133871,37.145426
1,Yes,-122.133875,37.145431
1,Yes,-122.133879,37.145435
1,Yes,-122.133884,37.145439
1,Yes,-122.133893,37.145446
1,Yes,-122.133903,37.145454
1,Yes,-122.133937,37.145480
1,Yes,-122.133952,37.145491
1,Yes,-122.133962,37.145499
1,Yes,-122.133967,37.145502
1,Yes,-122.133972,37.145506
1,Yes,-122.133977,37.145509
1,Yes,-122.133983,37.145512
1,Yes,-122.133988,37.145514
1,Yes,-122.133994,37.145517
1,Yes,-122.134000,37.145519
1,Yes,-122.134006,37.145521
1,Yes,-122.134019,37.145525
1,Yes,-122.134031,37.145529
1,Yes,-122.134107,37.145550
1,Yes,-122.134126,37.145556
1,Yes,-122.134138,37.145559
1,Yes,-122.134150,37.145561
1,Yes,-122.134156,37.145562
1,Yes,-122.134162,37.145563
1,Yes,-122.134168,37.145564
1,Yes,-122.134174,37.145565
1,Yes,-122.134181,37.145565
1,Yes,-122.134187,37.145566
1,Yes,-122.134201,37.145566
1,Yes,-122.134221,37.145566
1,Yes,-122.134307,37.145564
1,Yes,-122.134340,37.145563
1,Yes,-122.134360,37.145563
1,Yes,-122.134373,37.145564
1,Yes,-122.134380,37.145564
1,Yes,-122.134387,37.145564
1,Yes,-122.134393,37.145565
1,Yes,-122.134400,37.145566
1,Yes,-122.134413,37.145567
1,Yes,-122.134513,37.145580
1,Yes,-122.134526,37.145582
1,Yes,-122.134539,37.145584
1,Yes,-122.134546,37.145586
1,Yes,-122.134552,37.145587
1,Yes,-122.134558,37.145589
1,Yes,-122.134564,37.145591
1,Yes,-122.134570,37.145593
1,Yes,-122.134575,37.145596
1,Yes,-122.134580,37.145599
1,Yes,-122.134585,37.145603
1,Yes,-122.134590,37.145606
1,Yes,-122.134600,37.145613
1,Yes,-122.134609,37.145621
1,Yes,-122.134661,37.145661
1,Yes,-122.134674,37.145672
1,Yes,-122.134683,37.145678
1,Yes,-122.134687,37.145682
1,Yes,-122.134691,37.145686
1,Yes,-122.134700,37.145693
1,Yes,-122.134708,37.145701
1,Yes,-122.134716,37.145710
1,Yes,-122.134744,37.145739
1,Yes,-122.134756,37.145751
1,Yes,-122.134760,37.145755
1,Yes,-122.134764,37.145759
1,Yes,-122.134767,37.145764
1,Yes,-122.134770,37.145768
1,Yes,-122.134773,37.145773
1,Yes,-122.134775,37.145778
1,Yes,-122.134777,37.145783
1,Yes,-122.134779,37.145788
1,Yes,-122.134780,37.145793
1,Yes,-122.134782,37.145803
1,Yes,-122.134785,37.145814
1,Yes,-122.134791,37.145850
1,Yes,-122.134795,37.145871
1,Yes,-122.134797,37.145882
1,Yes,-122.134798,37.145887
1,Yes,-122.134798,37.145892
1,Yes,-122.134799,37.145903
1,Yes,-122.134800,37.145913
1,Yes,-122.134800,37.145924
1,Yes,-122.134802,37.145988
1,Yes,-122.134802,37.146003
1,Yes,-122.134802,37.146014
1,Yes,-122.134802,37.146019
1,Yes,-122.134801,37.146024
1,Yes,-122.134800,37.146029
1,Yes,-122.134799,37.146034
1,Yes,-122.134797,37.146039
1,Yes,-122.134795,37.146044
1,Yes,-122.134793,37.146049
1,Yes,-122.134790,37.146054
1,Yes,-122.134785,37.146063
1,Yes,-122.134779,37.146073
1,Yes,-122.134764,37.146096
1,Yes,-122.134752,37.146115
1,Yes,-122.134745,37.146125
1,Yes,-122.134739,37.146134
1,Yes,-122.134728,37.146147
1,Yes,-122.134714,37.146165
1,Yes,-122.134704,37.146179
1,Yes,-122.134696,37.146187
1,Yes,-122.134692,37.146192
1,Yes,-122.134688,37.146196
1,Yes,-122.134684,37.146200
1,Yes,-122.134680,37.146204
1,Yes,-122.134676,37.146207
1,Yes,-122.134671,37.146211
1,Yes,-122.134667,37.146214
1,Yes,-122.134662,37.146218
1,Yes,-122.134657,37.146221
1,Yes,-122.134652,37.146224
1,Yes,-122.134647,37.146226
1,Yes,-122.134641,37.146228
1,Yes,-122.134636,37.146229
1,Yes,-122.134630,37.146231
1,Yes,-122.134624,37.146232
1,Yes,-122.134606,37.146235
1,Yes,-122.134600,37.146236
1,Yes,-122.134594,37.146237
1,Yes,-122.134588,37.146238
1,Yes,-122.134582,37.146240
1,Yes,-122.134576,37.146242
1,Yes,-122.134571,37.146244
1,Yes,-122.134565,37.146246
1,Yes,-122.134559,37.146249
1,Yes,-122.134548,37.146254
1,Yes,-122.134537,37.146259
1,Yes,-122.134526,37.146264
1,Yes,-122.134514,37.146270
1,Yes,-122.134497,37.146278
1,Yes,-122.134486,37.146284
1,Yes,-122.134475,37.146290
1,Yes,-122.134469,37.146293
1,Yes,-122.134464,37.146296
1,Yes,-122.134458,37.146299
1,Yes,-122.134453,37.146302
1,Yes,-122.134449,37.146306
1,Yes,-122.134444,37.146309
1,Yes,-122.134440,37.146313
1,Yes,-122.134435,37.146317
1,Yes,-122.134432,37.146321
1,Yes,-122.134428,37.146325
1,Yes,-122.134425,37.146329
1,Yes,-122.134422,37.146333
1,Yes,-122.134420,37.146338
1,Yes,-122.134419,37.146343
1,Yes,-122.134418,37.146348
1,Yes,-122.134418,37.146353
1,Yes,-122.134418,37.146359
1,Yes,-122.134417,37.146364
1,Yes,-122.134418,37.146370
1,Yes,-122.134418,37.146381
1,Yes,-122.134419,37.146392
1,Yes,-122.134419,37.146397
1,Yes,-122.134421,37.146408
1,Yes,-122.134422,37.146418
1,Yes,-122.134432,37.146481
1,Yes,-122.134437,37.146507
1,Yes,-122.134467,37.146667
1,Yes,-122.134470,37.146683
1,Yes,-122.134472,37.146694
1,Yes,-122.134473,37.146699
1,Yes,-122.134475,37.146704
1,Yes,-122.134478,37.146715
1,Yes,-122.134481,37.146725
1,Yes,-122.134485,37.146736
1,Yes,-122.134507,37.146798
1,Yes,-122.134512,37.146813
1,Yes,-122.134518,37.146829
1,Yes,-122.134536,37.146875
1,Yes,-122.134540,37.146886
1,Yes,-122.134545,37.146896
1,Yes,-122.134547,37.146901
1,Yes,-122.134552,37.146911
1,Yes,-122.134557,37.146920
1,Yes,-122.134560,37.146925
1,Yes,-122.134563,37.146930
1,Yes,-122.134566,37.146934
1,Yes,-122.134569,37.146939
1,Yes,-122.134573,37.146943
1,Yes,-122.134577,37.146948
1,Yes,-122.134581,37.146952
1,Yes,-122.134589,37.146961
1,Yes,-122.134602,37.146973
1,Yes,-122.134632,37.147003
1,Yes,-122.134645,37.147016
1,Yes,-122.134653,37.147024
1,Yes,-122.134662,37.147032
1,Yes,-122.134667,37.147036
1,Yes,-122.134672,37.147040
1,Yes,-122.134681,37.147048
1,Yes,-122.134691,37.147056
1,Yes,-122.134706,37.147067
1,Yes,-122.134740,37.147094
1,Yes,-122.134755,37.147105
1,Yes,-122.134775,37.147119
1,Yes,-122.134861,37.147179
1,Yes,-122.134881,37.147193
1,Yes,-122.134892,37.147200
1,Yes,-122.134897,37.147203
1,Yes,-122.134908,37.147210
1,Yes,-122.134919,37.147216
1,Yes,-122.134942,37.147228
1,Yes,-122.135107,37.147314
1,Yes,-122.135209,37.147368
1,Yes,-122.135221,37.147374
1,Yes,-122.135227,37.147377
1,Yes,-122.135232,37.147380
1,Yes,-122.135238,37.147382
1,Yes,-122.135244,37.147385
1,Yes,-122.135250,37.147387
1,Yes,-122.135256,37.147389
1,Yes,-122.135262,37.147391
1,Yes,-122.135275,37.147395
1,Yes,-122.135300,37.147402
1,Yes,-122.135362,37.147419
1,Yes,-122.135381,37.147424
1,Yes,-122.135412,37.147432
1,Yes,-122.135581,37.147477
1,Yes,-122.135599,37.147482
1,Yes,-122.135612,37.147486
1,Yes,-122.135617,37.147488
1,Yes,-122.135623,37.147490
1,Yes,-122.135629,37.147492
1,Yes,-122.135635,37.147495
1,Yes,-122.135640,37.147497
1,Yes,-122.135645,37.147500
1,Yes,-122.135656,37.147507
1,Yes,-122.135666,37.147513
1,Yes,-122.135872,37.147635
1,Yes,-122.135873,37.147635
1,Yes,-122.135886,37.147641
1,Yes,-122.135892,37.147643
1,Yes,-122.135906,37.147650
1,Yes,-122.135913,37.147653
1,Yes,-122.135919,37.147657
1,Yes,-122.135926,37.147661
1,Yes,-122.135931,37.147664
1,Yes,-122.135937,37.147668
1,Yes,-122.135947,37.147675
1,Yes,-122.135961,37.147685
1,Yes,-122.136015,37.147725
1,Yes,-122.136035,37.147739
1,Yes,-122.136050,37.147750
1,Yes,-122.136055,37.147753
1,Yes,-122.136065,37.147760
1,Yes,-122.136086,37.147774
1,Yes,-122.136171,37.147827
1,Yes,-122.136186,37.147837
1,Yes,-122.136197,37.147844
1,Yes,-122.136208,37.147850
1,Yes,-122.136219,37.147856
1,Yes,-122.136230,37.147861
1,Yes,-122.136246,37.147869
1,Yes,-122.136258,37.147874
1,Yes,-122.136263,37.147877
1,Yes,-122.136269,37.147879
1,Yes,-122.136275,37.147881
1,Yes,-122.136281,37.147884
1,Yes,-122.136287,37.147886
1,Yes,-122.136293,37.147887
1,Yes,-122.136299,37.147889
1,Yes,-122.136305,37.147890
1,Yes,-122.136311,37.147891
1,Yes,-122.136316,37.147892
1,Yes,-122.136339,37.147894
1,Yes,-122.136345,37.147895
1,Yes,-122.136357,37.147897
1,Yes,-122.136363,37.147898
1,Yes,-122.136375,37.147901
1,Yes,-122.136387,37.147903
1,Yes,-122.136393,37.147905
1,Yes,-122.136406,37.147908
1,Yes,-122.136425,37.147914
1,Yes,-122.136501,37.147936
1,Yes,-122.136571,37.147956
1,Yes,-122.136590,37.147962
1,Yes,-122.136603,37.147966
1,Yes,-122.136609,37.147968
1,Yes,-122.136615,37.147970
1,Yes,-122.136621,37.147972
1,Yes,-122.136627,37.147975
1,Yes,-122.136632,37.147978
1,Yes,-122.136637,37.147981
1,Yes,-122.136648,37.147987
1,Yes,-122.136660,37.147995
1,Yes,-122.136699,37.148019
1,Yes,-122.136698,37.148020
1,Yes,-122.136700,37.148023
1,Yes,-122.136702,37.148026
1,Yes,-122.136705,37.148031
1,Yes,-122.136710,37.148036
1,Yes,-122.136715,37.148041
1,Yes,-122.136721,37.148046
1,Yes,-122.136727,37.148051
1,Yes,-122.136732,37.148056
1,Yes,-122.136737,37.148060
1,Yes,-122.136747,37.148068
1,Yes,-122.136800,37.148109
1,Yes,-122.136844,37.148142
1,Yes,-122.136859,37.148153
1,Yes,-122.136864,37.148157
1,Yes,-122.136868,37.148161
1,Yes,-122.136872,37.148165
1,Yes,-122.136876,37.148169
1,Yes,-122.136880,37.148173
1,Yes,-122.136882,37.148178
1,Yes,-122.136885,37.148182
1,Yes,-122.136886,37.148187
1,Yes,-122.136887,37.148192
1,Yes,-122.136888,37.148197
1,Yes,-122.136888,37.148202
1,Yes,-122.136889,37.148208
1,Yes,-122.136889,37.148224
1,Yes,-122.136889,37.148272
1,Yes,-122.136890,37.148304
1,Yes,-122.136890,37.148319
1,Yes,-122.136891,37.148330
1,Yes,-122.136891,37.148335
1,Yes,-122.136892,37.148341
1,Yes,-122.136893,37.148346
1,Yes,-122.136895,37.148356
1,Yes,-122.136897,37.148367
1,Yes,-122.136899,37.148377
1,Yes,-122.136906,37.148403
1,Yes,-122.136910,37.148418
1,Yes,-122.136913,37.148429
1,Yes,-122.136915,37.148434
1,Yes,-122.136917,37.148439
1,Yes,-122.136919,37.148443
1,Yes,-122.136921,37.148448
1,Yes,-122.136923,37.148453
1,Yes,-122.136926,37.148458
1,Yes,-122.136929,37.148463
1,Yes,-122.136931,37.148467
1,Yes,-122.136935,37.148472
1,Yes,-122.136938,37.148476
1,Yes,-122.136941,37.148480
1,Yes,-122.136945,37.148484
1,Yes,-122.136956,37.148495
1,Yes,-122.136959,37.148498
1,Yes,-122.136962,37.148502
1,Yes,-122.136965,37.148506
1,Yes,-122.136967,37.148511
1,Yes,-122.136969,37.148516
1,Yes,-122.136970,37.148521
1,Yes,-122.136971,37.148526
1,Yes,-122.136972,37.148531
1,Yes,-122.136972,37.148537
1,Yes,-122.136973,37.148553
1,Yes,-122.136976,37.148602
1,Yes,-122.136978,37.148645
1,Yes,-122.136990,37.148840
1,Yes,-122.136991,37.148856
1,Yes,-122.136992,37.148872
1,Yes,-122.136992,37.148905
1,Yes,-122.136996,37.149059
1,Yes,-122.136996,37.149059
1,Yes,-122.136999,37.149208
1,Yes,-122.136999,37.149224
1,Yes,-122.136999,37.149235
1,Yes,-122.136999,37.149245
1,Yes,-122.136998,37.149255
1,Yes,-122.136996,37.149275
1,Yes,-122.136994,37.149296
1,Yes,-122.136993,37.149311
1,Yes,-122.136990,37.149328
1,Yes,-122.136971,37.149463
1,Yes,-122.136958,37.149555
1,Yes,-122.136956,37.149571
1,Yes,-122.136954,37.149582
1,Yes,-122.136952,37.149592
1,Yes,-122.136951,37.149597
1,Yes,-122.136948,37.149607
1,Yes,-122.136946,37.149617
1,Yes,-122.136944,37.149622
1,Yes,-122.136941,37.149632
1,Yes,-122.136939,37.149636
1,Yes,-122.136937,37.149641
1,Yes,-122.136932,37.149651
1,Yes,-122.136925,37.149665
1,Yes,-122.136920,37.149674
1,Yes,-122.136914,37.149683
1,Yes,-122.136909,37.149693
1,Yes,-122.136906,37.149697
1,Yes,-122.136903,37.149702
1,Yes,-122.136896,37.149710
1,Yes,-122.136880,37.149732
1,Yes,-122.136874,37.149741
1,Yes,-122.136871,37.149746
1,Yes,-122.136868,37.149750
1,Yes,-122.136866,37.149755
1,Yes,-122.136864,37.149759
1,Yes,-122.136863,37.149764
1,Yes,-122.136862,37.149770
1,Yes,-122.136861,37.149775
1,Yes,-122.136861,37.149780
1,Yes,-122.136861,37.149791
1,Yes,-122.136862,37.149801
1,Yes,-122.136866,37.149866
1,Yes,-122.136869,37.149925
1,Yes,-122.136870,37.149941
1,Yes,-122.136870,37.149951
1,Yes,-122.136871,37.149957
1,Yes,-122.136872,37.149962
1,Yes,-122.136873,37.149967
1,Yes,-122.136874,37.149972
1,Yes,-122.136876,37.149977
1,Yes,-122.136878,37.149982
1,Yes,-122.136880,37.149987
1,Yes,-122.136885,37.149997
1,Yes,-122.136893,37.150012
1,Yes,-122.136907,37.150036
1,Yes,-122.136916,37.150050
1,Yes,-122.136922,37.150060
1,Yes,-122.136929,37.150069
1,Yes,-122.136939,37.150083
1,Yes,-122.137013,37.150179
1,Yes,-122.137020,37.150188
1,Yes,-122.137028,37.150197
1,Yes,-122.137032,37.150202
1,Yes,-122.137036,37.150206
1,Yes,-122.137040,37.150210
1,Yes,-122.137048,37.150219
1,Yes,-122.137057,37.150227
1,Yes,-122.137066,37.150235
1,Yes,-122.137140,37.150300
1,Yes,-122.137245,37.150393
1,Yes,-122.137259,37.150405
1,Yes,-122.137273,37.150417
1,Yes,-122.137287,37.150429
1,Yes,-122.137311,37.150448
1,Yes,-122.137452,37.150556
1,Yes,-122.137520,37.150608
1,Yes,-122.137529,37.150615
1,Yes,-122.137538,37.150623
1,Yes,-122.137542,37.150626
1,Yes,-122.137546,37.150630
1,Yes,-122.137550,37.150634
1,Yes,-122.137554,37.150639
1,Yes,-122.137557,37.150643
1,Yes,-122.137560,37.150648
1,Yes,-122.137562,37.150652
1,Yes,-122.137565,37.150657
1,Yes,-122.137567,37.150662
1,Yes,-122.137627,37.150752
1,Yes,-122.137662,37.150814
1,Yes,-122.137693,37.150866
1,Yes,-122.137715,37.150911
1,Yes,-122.137730,37.150950
1,Yes,-122.137731,37.150991
1,Yes,-122.137719,37.151023
1,Yes,-122.137710,37.151050
1,Yes,-122.137697,37.151082
1,Yes,-122.137693,37.151112
1,Yes,-122.137693,37.151149
1,Yes,-122.137694,37.151165
1,Yes,-122.137694,37.151181
1,Yes,-122.137695,37.151192
1,Yes,-122.137697,37.151203
1,Yes,-122.137699,37.151213
1,Yes,-122.137702,37.151230
1,Yes,-122.137725,37.151348
1,Yes,-122.137764,37.151543
1,Yes,-122.137768,37.151564
1,Yes,-122.137771,37.151575
1,Yes,-122.137772,37.151581
1,Yes,-122.137775,37.151591
1,Yes,-122.137780,37.151607
1,Yes,-122.137800,37.151670
1,Yes,-122.137809,37.151696
1,Yes,-122.137813,37.151707
1,Yes,-122.137817,37.151717
1,Yes,-122.137821,37.151727
1,Yes,-122.137829,37.151747
1,Yes,-122.137833,37.151757
1,Yes,-122.137834,37.151762
1,Yes,-122.137836,37.151767
1,Yes,-122.137837,37.151772
1,Yes,-122.137837,37.151777
1,Yes,-122.137838,37.151781
1,Yes,-122.137838,37.151786
1,Yes,-122.137838,37.151791
1,Yes,-122.137838,37.151796
1,Yes,-122.137838,37.151801
1,Yes,-122.137837,37.151805
1,Yes,-122.137836,37.151810
1,Yes,-122.137834,37.151815
1,Yes,-122.137832,37.151819
1,Yes,-122.137830,37.151823
1,Yes,-122.137827,37.151828
1,Yes,-122.137824,37.151832
1,Yes,-122.137820,37.151836
1,Yes,-122.137816,37.151840
1,Yes,-122.137812,37.151844
1,Yes,-122.137808,37.151848
1,Yes,-122.137799,37.151856
1,Yes,-122.137744,37.151903
1,Yes,-122.137690,37.151950
1,Yes,-122.137556,37.151952
1,Yes,-122.137456,37.151953
1,Yes,-122.137436,37.151954
1,Yes,-122.137429,37.151954
1,Yes,-122.137422,37.151954
1,Yes,-122.137416,37.151955
1,Yes,-122.137410,37.151956
1,Yes,-122.137404,37.151957
1,Yes,-122.137398,37.151959
1,Yes,-122.137392,37.151961
1,Yes,-122.137387,37.151963
1,Yes,-122.137377,37.151968
1,Yes,-122.137371,37.151970
1,Yes,-122.137366,37.151972
1,Yes,-122.137360,37.151973
1,Yes,-122.137354,37.151974
1,Yes,-122.137348,37.151974
1,Yes,-122.137341,37.151974
1,Yes,-122.137335,37.151973
1,Yes,-122.137329,37.151972
1,Yes,-122.137322,37.151971
1,Yes,-122.137316,37.151970
1,Yes,-122.137303,37.151968
1,Yes,-122.137245,37.151955
1,Yes,-122.137187,37.151942
1,Yes,-122.137174,37.151939
1,Yes,-122.137161,37.151936
1,Yes,-122.137155,37.151935
1,Yes,-122.137149,37.151933
1,Yes,-122.137144,37.151931
1,Yes,-122.137138,37.151929
1,Yes,-122.137133,37.151927
1,Yes,-122.137127,37.151925
1,Yes,-122.137122,37.151923
1,Yes,-122.137117,37.151920
1,Yes,-122.137106,37.151914
1,Yes,-122.137101,37.151912
1,Yes,-122.137096,37.151909
1,Yes,-122.137090,37.151908
1,Yes,-122.137084,37.151906
1,Yes,-122.137078,37.151905
1,Yes,-122.137072,37.151904
1,Yes,-122.137065,37.151904
1,Yes,-122.137059,37.151904
1,Yes,-122.137046,37.151904
1,Yes,-122.137026,37.151904
1,Yes,-122.136973,37.151905
1,Yes,-122.136899,37.151906
1,Yes,-122.136886,37.151906
1,Yes,-122.136873,37.151907
1,Yes,-122.136860,37.151907
1,Yes,-122.136847,37.151908
1,Yes,-122.136821,37.151910
1,Yes,-122.136796,37.151912
1,Yes,-122.136776,37.151913
1,Yes,-122.136763,37.151914
1,Yes,-122.136750,37.151916
1,Yes,-122.136729,37.151918
1,Yes,-122.136520,37.151945
1,Yes,-122.136386,37.151961
1,Yes,-122.136372,37.151963
1,Yes,-122.136359,37.151965
1,Yes,-122.136352,37.151966
1,Yes,-122.136346,37.151967
1,Yes,-122.136339,37.151969
1,Yes,-122.136333,37.151970
1,Yes,-122.136327,37.151972
1,Yes,-122.136322,37.151974
1,Yes,-122.136312,37.151978
1,Yes,-122.136308,37.151980
1,Yes,-122.136303,37.151982
1,Yes,-122.136297,37.151983
1,Yes,-122.136290,37.151984
1,Yes,-122.136284,37.151985
1,Yes,-122.136277,37.151985
1,Yes,-122.136271,37.151986
1,Yes,-122.136257,37.151986
1,Yes,-122.136244,37.151986
1,Yes,-122.136176,37.151986
1,Yes,-122.136115,37.151986
1,Yes,-122.135953,37.151987
1,Yes,-122.135858,37.151987
1,Yes,-122.135838,37.151987
1,Yes,-122.135824,37.151987
1,Yes,-122.135817,37.151987
1,Yes,-122.135811,37.151987
1,Yes,-122.135804,37.151986
1,Yes,-122.135798,37.151985
1,Yes,-122.135785,37.151984
1,Yes,-122.135779,37.151983
1,Yes,-122.135767,37.151981
1,Yes,-122.135755,37.151978
1,Yes,-122.135742,37.151976
1,Yes,-122.135717,37.151971
1,Yes,-122.135704,37.151968
1,Yes,-122.135698,37.151967
1,Yes,-122.135692,37.151965
1,Yes,-122.135686,37.151963
1,Yes,-122.135680,37.151961
1,Yes,-122.135674,37.151959
1,Yes,-122.135669,37.151957
1,Yes,-122.135664,37.151954
1,Yes,-122.135659,37.151951
1,Yes,-122.135643,37.151942
1,Yes,-122.135638,37.151940
1,Yes,-122.135633,37.151937
1,Yes,-122.135628,37.151935
1,Yes,-122.135622,37.151933
1,Yes,-122.135616,37.151931
1,Yes,-122.135610,37.151930
1,Yes,-122.135604,37.151930
1,Yes,-122.135598,37.151929
1,Yes,-122.135592,37.151929
1,Yes,-122.135585,37.151929
1,Yes,-122.135579,37.151929
1,Yes,-122.135573,37.151929
1,Yes,-122.135567,37.151929
1,Yes,-122.135561,37.151930
1,Yes,-122.135370,37.152004
1,Yes,-122.135316,37.152039
1,Yes,-122.135284,37.152076
1,Yes,-122.135280,37.152081
1,Yes,-122.135266,37.152128
1,Yes,-122.135272,37.152208
1,Yes,-122.135288,37.152271
1,Yes,-122.135289,37.152286
1,Yes,-122.135289,37.152292
1,Yes,-122.135290,37.152297
1,Yes,-122.135291,37.152302
1,Yes,-122.135292,37.152307
1,Yes,-122.135293,37.152313
